drugbank_id,GenericName,SideEffectTerm,SOC,FrequencyRatingValue
DB00692,phentolamine,myocardial infarction,Cardiac disorders,4
DB00692,phentolamine,diarrhoea,Gastrointestinal disorders,4
DB00692,phentolamine,tachycardia,Cardiac disorders,5
DB00692,phentolamine,vomiting,Gastrointestinal disorders,4
DB00692,phentolamine,injection site pain,General disorders and administration site conditions,4
DB00692,phentolamine,injection site pain,"Injury, poisoning and procedural complications",4
DB00692,phentolamine,bradycardia,Cardiac disorders,3
DB00692,phentolamine,headache,Nervous system disorders,4
DB00692,phentolamine,arrhythmia,Cardiac disorders,3
DB00692,phentolamine,dizziness,Vascular disorders,4
DB00692,phentolamine,dizziness,Cardiac disorders,4
DB00692,phentolamine,dizziness,Nervous system disorders,4
DB00692,phentolamine,orthostatic hypotension,Vascular disorders,5
DB00692,phentolamine,orthostatic hypotension,Nervous system disorders,5
DB00692,phentolamine,procedural pain,General disorders and administration site conditions,4
DB00692,phentolamine,procedural pain,"Injury, poisoning and procedural complications",4
DB00692,phentolamine,nausea,Gastrointestinal disorders,4
DB00692,phentolamine,angina pectoris,Vascular disorders,3
DB00692,phentolamine,angina pectoris,Cardiac disorders,3
DB00692,phentolamine,acute coronary syndrome,Vascular disorders,4
DB00692,phentolamine,acute coronary syndrome,Cardiac disorders,4
DB00692,phentolamine,flushing,General disorders and administration site conditions,4
DB00692,phentolamine,flushing,Vascular disorders,4
DB00692,phentolamine,flushing,Skin and subcutaneous tissue disorders,4
DB00692,phentolamine,gastrointestinal pain,Gastrointestinal disorders,4
DB00692,phentolamine,abdominal pain,Gastrointestinal disorders,4
DB00692,phentolamine,hypotension,Vascular disorders,4
DB08895,tofacitinib,nasopharyngitis,Infections and infestations,4
DB08895,tofacitinib,nasopharyngitis,"Respiratory, thoracic and mediastinal disorders",4
DB08895,tofacitinib,diarrhoea,Gastrointestinal disorders,4
DB08895,tofacitinib,upper respiratory tract infection,Infections and infestations,4
DB08895,tofacitinib,upper respiratory tract infection,"Respiratory, thoracic and mediastinal disorders",4
DB08895,tofacitinib,hypertension,Vascular disorders,4
DB08895,tofacitinib,headache,Nervous system disorders,4
DB01037,selegiline,mania,Psychiatric disorders,3
DB01037,selegiline,candida infection,Infections and infestations,2
DB01037,selegiline,decreased appetite,Metabolism and nutrition disorders,4
DB01037,selegiline,decreased appetite,General disorders and administration site conditions,4
DB01037,selegiline,fungal skin infection,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,fungal skin infection,Infections and infestations,3
DB01037,selegiline,vulvovaginal mycotic infection,Reproductive system and breast disorders,3
DB01037,selegiline,vulvovaginal mycotic infection,Infections and infestations,3
DB01037,selegiline,rectal haemorrhage,Gastrointestinal disorders,2
DB01037,selegiline,rectal haemorrhage,Vascular disorders,2
DB01037,selegiline,leukopenia,Blood and lymphatic system disorders,2
DB01037,selegiline,breast pain,Reproductive system and breast disorders,3
DB01037,selegiline,tenosynovitis,Musculoskeletal and connective tissue disorders,3
DB01037,selegiline,tongue disorder,Gastrointestinal disorders,3
DB01037,selegiline,arthritis,Musculoskeletal and connective tissue disorders,3
DB01037,selegiline,hypoglycaemia,Metabolism and nutrition disorders,2
DB01037,selegiline,hypoglycaemia,Endocrine disorders,2
DB01037,selegiline,hyponatraemia,Metabolism and nutrition disorders,3
DB01037,selegiline,viral infection,Infections and infestations,3
DB01037,selegiline,dry skin,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,somnolence,Psychiatric disorders,4
DB01037,selegiline,somnolence,Nervous system disorders,4
DB01037,selegiline,loss of consciousness,Nervous system disorders,4
DB01037,selegiline,paraesthesia,Nervous system disorders,4
DB01037,selegiline,constipation,Gastrointestinal disorders,4
DB01037,selegiline,nephrolithiasis,Renal and urinary disorders,3
DB01037,selegiline,feeling abnormal,General disorders and administration site conditions,3
DB01037,selegiline,osteoarthritis,Musculoskeletal and connective tissue disorders,3
DB01037,selegiline,dyskinesia,Nervous system disorders,4
DB01037,selegiline,pharyngitis,Gastrointestinal disorders,4
DB01037,selegiline,pharyngitis,Infections and infestations,4
DB01037,selegiline,pharyngitis,"Respiratory, thoracic and mediastinal disorders",4
DB01037,selegiline,colitis,Gastrointestinal disorders,3
DB01037,selegiline,anxiety,Psychiatric disorders,4
DB01037,selegiline,pneumonia,Infections and infestations,3
DB01037,selegiline,pneumonia,"Respiratory, thoracic and mediastinal disorders",3
DB01037,selegiline,hallucination,Psychiatric disorders,4
DB01037,selegiline,bronchitis,Infections and infestations,4
DB01037,selegiline,bronchitis,"Respiratory, thoracic and mediastinal disorders",4
DB01037,selegiline,hyperaesthesia,Nervous system disorders,3
DB01037,selegiline,dry eye,Eye disorders,3
DB01037,selegiline,dermatitis,Skin and subcutaneous tissue disorders,4
DB01037,selegiline,hostility,Psychiatric disorders,3
DB01037,selegiline,chest pain,General disorders and administration site conditions,4
DB01037,selegiline,chest pain,"Respiratory, thoracic and mediastinal disorders",4
DB01037,selegiline,chest pain,Cardiac disorders,4
DB01037,selegiline,fungal infection,Infections and infestations,3
DB01037,selegiline,laryngospasm,"Respiratory, thoracic and mediastinal disorders",3
DB01037,selegiline,laryngitis,Infections and infestations,2
DB01037,selegiline,laryngitis,"Respiratory, thoracic and mediastinal disorders",2
DB01037,selegiline,neoplasm,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",3
DB01037,selegiline,herpes zoster,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,herpes zoster,Infections and infestations,3
DB01037,selegiline,herpes zoster,Nervous system disorders,3
DB01037,selegiline,glossitis,Gastrointestinal disorders,3
DB01037,selegiline,leukocytosis,Blood and lymphatic system disorders,2
DB01037,selegiline,sinusitis,Infections and infestations,4
DB01037,selegiline,sinusitis,"Respiratory, thoracic and mediastinal disorders",4
DB01037,selegiline,ejaculation disorder,Reproductive system and breast disorders,4
DB01037,selegiline,parosmia,"Respiratory, thoracic and mediastinal disorders",3
DB01037,selegiline,parosmia,Nervous system disorders,3
DB01037,selegiline,syncope,Vascular disorders,4
DB01037,selegiline,syncope,Cardiac disorders,4
DB01037,selegiline,syncope,Nervous system disorders,4
DB01037,selegiline,pollakiuria,Renal and urinary disorders,4
DB01037,selegiline,flatulence,Gastrointestinal disorders,4
DB01037,selegiline,rhinitis,Infections and infestations,4
DB01037,selegiline,rhinitis,"Respiratory, thoracic and mediastinal disorders",4
DB01037,selegiline,musculoskeletal stiffness,Musculoskeletal and connective tissue disorders,3
DB01037,selegiline,urticaria,Immune system disorders,3
DB01037,selegiline,urticaria,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,ecchymosis,Vascular disorders,4
DB01037,selegiline,ecchymosis,Blood and lymphatic system disorders,4
DB01037,selegiline,ecchymosis,Skin and subcutaneous tissue disorders,4
DB01037,selegiline,abnormal dreams,Psychiatric disorders,4
DB01037,selegiline,abnormal dreams,Nervous system disorders,4
DB01037,selegiline,polyuria,Renal and urinary disorders,3
DB01037,selegiline,lymphadenopathy,Blood and lymphatic system disorders,3
DB01037,selegiline,herpes simplex,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,herpes simplex,Infections and infestations,3
DB01037,selegiline,breath odour,Gastrointestinal disorders,2
DB01037,selegiline,myocardial infarction,Vascular disorders,2
DB01037,selegiline,myocardial infarction,Cardiac disorders,2
DB01037,selegiline,diarrhoea,Gastrointestinal disorders,4
DB01037,selegiline,rash pustular,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,rash pustular,Infections and infestations,3
DB01037,selegiline,otitis externa,Infections and infestations,2
DB01037,selegiline,otitis externa,Ear and labyrinth disorders,2
DB01037,selegiline,vaginal infection,Reproductive system and breast disorders,3
DB01037,selegiline,vaginal infection,Infections and infestations,3
DB01037,selegiline,tachycardia,Cardiac disorders,3
DB01037,selegiline,mydriasis,Eye disorders,2
DB01037,selegiline,mydriasis,Nervous system disorders,2
DB01037,selegiline,atrial fibrillation,Cardiac disorders,3
DB01037,selegiline,peripheral vascular disorder,Vascular disorders,3
DB01037,selegiline,palpitations,Cardiac disorders,4
DB01037,selegiline,dyspnoea,"Respiratory, thoracic and mediastinal disorders",4
DB01037,selegiline,dyspnoea,Cardiac disorders,4
DB01037,selegiline,menorrhagia,Reproductive system and breast disorders,3
DB01037,selegiline,yawning,"Respiratory, thoracic and mediastinal disorders",2
DB01037,selegiline,insomnia,Psychiatric disorders,4
DB01037,selegiline,insomnia,Nervous system disorders,4
DB01037,selegiline,confusional state,Psychiatric disorders,4
DB01037,selegiline,confusional state,Nervous system disorders,4
DB01037,selegiline,skin odour abnormal,Skin and subcutaneous tissue disorders,2
DB01037,selegiline,metrorrhagia,Reproductive system and breast disorders,4
DB01037,selegiline,oedema,Metabolism and nutrition disorders,3
DB01037,selegiline,oedema,General disorders and administration site conditions,3
DB01037,selegiline,thirst,Metabolism and nutrition disorders,3
DB01037,selegiline,thirst,General disorders and administration site conditions,3
DB01037,selegiline,skin disorder,Skin and subcutaneous tissue disorders,4
DB01037,selegiline,cough,"Respiratory, thoracic and mediastinal disorders",4
DB01037,selegiline,tongue oedema,Gastrointestinal disorders,3
DB01037,selegiline,tongue oedema,Immune system disorders,3
DB01037,selegiline,tongue oedema,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,benign neoplasm of skin,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",3
DB01037,selegiline,benign neoplasm of skin,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,breast neoplasm,Reproductive system and breast disorders,3
DB01037,selegiline,breast neoplasm,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",3
DB01037,selegiline,gastroenteritis,Gastrointestinal disorders,4
DB01037,selegiline,gastroenteritis,Infections and infestations,4
DB01037,selegiline,myalgia,Musculoskeletal and connective tissue disorders,4
DB01037,selegiline,pain,General disorders and administration site conditions,4
DB01037,selegiline,urinary retention,Renal and urinary disorders,4
DB01037,selegiline,alanine aminotransferase increased,Investigations,3
DB01037,selegiline,tinnitus,Ear and labyrinth disorders,4
DB01037,selegiline,tinnitus,Nervous system disorders,4
DB01037,selegiline,lethargy,General disorders and administration site conditions,4
DB01037,selegiline,lethargy,Psychiatric disorders,4
DB01037,selegiline,lethargy,Nervous system disorders,4
DB01037,selegiline,arthropathy,Musculoskeletal and connective tissue disorders,3
DB01037,selegiline,mental disability,Social circumstances,4
DB01037,selegiline,hyperkinesia,Nervous system disorders,3
DB01037,selegiline,cystitis,Infections and infestations,3
DB01037,selegiline,cystitis,Renal and urinary disorders,3
DB01037,selegiline,increased appetite,Metabolism and nutrition disorders,3
DB01037,selegiline,increased appetite,General disorders and administration site conditions,3
DB01037,selegiline,ear pain,Ear and labyrinth disorders,3
DB01037,selegiline,dehydration,Metabolism and nutrition disorders,3
DB01037,selegiline,dermatitis bullous,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,haematuria,Reproductive system and breast disorders,3
DB01037,selegiline,haematuria,Vascular disorders,3
DB01037,selegiline,haematuria,Renal and urinary disorders,3
DB01037,selegiline,pelvic pain,Gastrointestinal disorders,3
DB01037,selegiline,pelvic pain,Reproductive system and breast disorders,3
DB01037,selegiline,pelvic pain,Renal and urinary disorders,3
DB01037,selegiline,blood alkaline phosphatase increased,Investigations,2
DB01037,selegiline,paraesthesia oral,Gastrointestinal disorders,3
DB01037,selegiline,paraesthesia oral,Nervous system disorders,3
DB01037,selegiline,dysgeusia,Gastrointestinal disorders,4
DB01037,selegiline,dysgeusia,Nervous system disorders,4
DB01037,selegiline,dysmenorrhoea,Reproductive system and breast disorders,4
DB01037,selegiline,hypertension,Vascular disorders,4
DB01037,selegiline,vertigo,Ear and labyrinth disorders,3
DB01037,selegiline,vertigo,Nervous system disorders,3
DB01037,selegiline,otitis media,Infections and infestations,3
DB01037,selegiline,otitis media,Ear and labyrinth disorders,3
DB01037,selegiline,hernia,General disorders and administration site conditions,3
DB01037,selegiline,osteoporosis,Metabolism and nutrition disorders,2
DB01037,selegiline,osteoporosis,Musculoskeletal and connective tissue disorders,2
DB01037,selegiline,hyperhidrosis,General disorders and administration site conditions,4
DB01037,selegiline,hyperhidrosis,Skin and subcutaneous tissue disorders,4
DB01037,selegiline,conjunctivitis,Eye disorders,3
DB01037,selegiline,conjunctivitis,Infections and infestations,3
DB01037,selegiline,vomiting,Gastrointestinal disorders,4
DB01037,selegiline,injury,"Injury, poisoning and procedural complications",3
DB01037,selegiline,weight decreased,Investigations,4
DB01037,selegiline,application site reaction,General disorders and administration site conditions,5
DB01037,selegiline,application site reaction,"Injury, poisoning and procedural complications",5
DB01037,selegiline,flank pain,Musculoskeletal and connective tissue disorders,3
DB01037,selegiline,flank pain,General disorders and administration site conditions,3
DB01037,selegiline,flank pain,Renal and urinary disorders,3
DB01037,selegiline,urinary tract infection,Infections and infestations,4
DB01037,selegiline,urinary tract infection,Renal and urinary disorders,4
DB01037,selegiline,pain in extremity,Musculoskeletal and connective tissue disorders,4
DB01037,selegiline,tooth abscess,Gastrointestinal disorders,3
DB01037,selegiline,tooth abscess,Infections and infestations,3
DB01037,selegiline,headache,Nervous system disorders,4
DB01037,selegiline,dermatitis contact,Immune system disorders,3
DB01037,selegiline,dermatitis contact,Skin and subcutaneous tissue disorders,3
DB01037,selegiline,dermatitis contact,"Injury, poisoning and procedural complications",3
